app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note,dummy_1,dummy_2,dummy_3,dummy_4,dummy_5,dummy_6,dummy_7,dummy_8,app_function
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.14.0,2023-12-15,NEW FEATURE: stories renamed to tags NEW FEATURE: ability to add several tags to event Several UI improvements across the app,0,0,0,0,0,1,0,0,1
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.13.2,2023-11-30,Multiple general UX UI enhancements,0,0,0,0,0,1,0,0,0
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.13.1,2023-10-16,Multiple general UX UI enhancements,0,0,0,1,0,0,0,0,0
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.13.0,2023-10-06,NEW FEATURE: mood NEW FEATURE: version history Multiple general UX UI enhancements,0,0,0,1,0,0,0,0,1
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.12.1,2023-09-09,Event Memory sharing as image Multiple general UX UI enhancements Bug fixes and stability improvements,0,0,1,0,0,0,0,0,1
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.12.0,2023-08-11,NEW FEATURE: rewarded ads NEW FEATURE: export to TXT Multiple general UX UI enhancements Bug fixes and stability improvements,0,1,0,0,0,0,0,0,1
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.11.0,2023-07-30,NEW FEATURE: intervals New stories design Multiple general UX UI enhancements Bug fixes and stability improvements,0,1,0,0,0,0,0,0,1
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.10.1,2023-07-19,Several UI improvements across the app Bug fixes and stability improvements,1,0,0,0,0,0,0,0,0
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.10.0,2023-06-30,NEW FEATURE: memories aka stories NEW FEATURE: adding music to events NEW FEATURE: settings for events content Multiple general UX UI enhancements Bug fixes and stability improvements,1,0,0,0,0,0,0,0,1
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.9.2,2023-06-28,NEW FEATURE: memories aka stories NEW FEATURE: adding music to events NEW FEATURE: settings for events content Multiple general UX UI enhancements Bug fixes and stability improvements,1,0,0,0,0,0,0,0,1
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.9.1,2023-06-26,NEW FEATURE: memories aka stories NEW FEATURE: adding music to events NEW FEATURE: settings for events content Multiple general UX UI enhancements Bug fixes and stability improvements,0,0,0,0,0,0,0,0,0
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.9.0,2023-06-12,NEW FEATURE: memories aka stories NEW FEATURE: adding music to events NEW FEATURE: settings for events content Multiple general UX UI enhancements Bug fixes and stability improvements,0,0,0,0,0,0,0,0,0
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.8.1,2023-01-22,Timeline performance optimization Attached photos reordering by long press Multiple general UX UI enhancements Bug fixes and stability improvements,0,0,0,0,0,0,0,0,0
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.8.0,2022-11-09,Timeline performance optimization Attached photos reordering by long press Multiple general UX UI enhancements Bug fixes and stability improvements,0,0,0,0,0,0,0,0,0
1579863000,0,Lifely timeline maker journal,Lifestyle,2021-08-12,2021-08-12,86.22,6,0,0,1,2.7.2,2022-09-18,New UX UI for event creating Multiple general UX UI enhancements Bug fixes and stability improvements,0,0,0,0,0,0,0,0,0
