app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,10.6.3,2024-01-29,The source code has been updated to Telegram version 10.6.3: Self destructing Voice and Video Messages. Pause During Recording. Updated Saved Messages. Limit Who You Can Receive Private Messages From. Message Reading Time in Private Chats. Premium Subscribers Can See Last Seen of Other Users.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,10.3.1,2023-12-23,The source code has been updated to version 10.3.1.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,10.2.4,2023-11-08,The source code has been updated to version 10.2.4: Replies 2.0: Now users can quote specific parts of any message making their responses 100 precise. Tapping the quote focuses on the exact location in the original message with a beautiful animation. Quote Formatting: Beyond quoting others directly you can add quote formatting to any text including multiple quotes in one reply. Adjustable Link Previews: This update gives you unprecedented control over link previews in your messages. You can change the size of media choose whether the preview appears above or below your message and select which link to preview if there are several. Reply Forwarding and Link Settings: Whenever you re replying when forwarding messages including links in a reply or doing all three together you can now access all settings using the new tabs in the menu. Account Colors: With Telegram Premium you can customize your account further than ever by choosing a color or color combination for your account. This changes the color of your name in all groups any links you send as well as replies to your messages. Story Improvements: Stories now let you fast forward and rewind videos simply hold down on the screen and then slide right or left. For better brighter selfies you can use the front flash with flexible settings for warmth and intensity.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,10.1.1,2023-10-10,The source code has been updated to version 10.1.1: Stories for channels Reaction stickers in Stories Your music in Stories View once media New login alerts Dozens of bug fixes and optimizations.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,10.0.1,2023-08-29,The source code has been updated to version 10.0.1. Stories for users and other improvements. Ability to disable the display of Stories on the main screen of the chat list. The setting is in the menu My stories 3 dots. Automatic sorting of chats. The settings are in the folder settings.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,9.6.1,2023-05-17,The source code has been updated to Telegram version 9.6.1: SHAREABLE CHAT FOLDERS: Share up to 200 chats with one invite link. CUSTOM WALLPAPERS: Set an individual wallpaper for any 1 on 1 chat. Your chat partner can apply the same wallpaper or choose their own. BETTER BOTS: Launch web apps from any chat. Web apps in groups support collaboration and multiplayer features.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,9.5.3,2023-03-17,The source code has been updated to Telegram version 9.5.3: Power Saving Mode Granular Playback Speed Read Time in Small Groups Auto Send Invite Links Dynamic Order for Sticker Packs Translated Bot Descriptions New Animated Emoji New Interactive Emoji and Reactions The Great Bug Hunt.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,9.4.4,2023-03-07,The source code has been updated to Telegram version 9.4.3: Profile picture maker Full chat auto translation for Telegram Premium Search by emoji categories Redesigned network usage Auto save to camera roll Granular media permissions for group admins Re login with Apple and Google ID New animated emoji and interactive emoji.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,9.4.3,2023-03-01,The source code has been updated to Telegram version 9.4.3: Profile picture maker Full chat auto translation for Telegram Premium Search by emoji categories Redesigned network usage Auto save to camera roll Granular media permissions for group admins Re login with Apple and Google ID New animated emoji and interactive emoji.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,9.3.0,2023-01-04,The source code has been updated to Telegram version 9.3: Hidden Media Zero Storage Usage New Drawing and Text Tools Profile Pictures for Your Contacts Public Profile Pictures Hiding Group Members New Animated Emoji More Interactive Emoji Topics for Groups of Any Size.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,9.2.1,2022-12-24,The source code has been updated to Telegram version 9.2: Sign up without a SIM card Auto Delete All Chats Ultimate Privacy Topics 2.0 Aggressive Anti Spam Temporary QR codes Emoji search New Custom Emoji.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,9.1.0,2022-12-06,The source code has been updated to version 9.1.0: Topics in groups Collectible usernames Voice to text for video messages New emoji packs Redesigned night mode Minor design improvements New interactive emoji and reactions.
1621954057,1000800000171958,TG Connect,Social Networking,2022-05-10,2022-05-10,156.8,19,1,0,0,8.7.1,2022-05-10,
